V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,final_outcome_flag,post_decision_status,risk_review_code,confirmed_result_code,case_resolution_type,followup_action_group,outcome_verification_score,workflow_bucket_id,service_path_code,review_priority_index,Class
29,services,single,secondary,no,695,no,no,unknown,3,jul,97,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0740750960326554,route_c,type_4,0.0,1
51,services,married,secondary,no,-800,no,no,unknown,3,jul,203,1,-1,0,unknown,0,pending,route_c,type_4,group_n,B07,0.0,route_c,type_4,0.14702449634867415,1
57,blue-collar,married,primary,no,47,no,yes,unknown,3,jul,326,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.2754208706265284,route_f,type_4,1.0,1
35,technician,divorced,secondary,no,2,no,no,unknown,3,jul,88,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,1.0,route_c,type_1,0.0,1
61,retired,married,secondary,no,313,no,yes,unknown,3,jul,42,1,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.8910070154337428,route_f,type_1,0.2045032391123997,1
52,blue-collar,married,secondary,no,184,yes,no,unknown,3,jul,92,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.18544549827516,route_f,type_1,0.0937227610988692,1
33,services,married,secondary,no,114,no,yes,unknown,3,jul,676,1,-1,0,unknown,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,0.0,2
59,retired,married,unknown,no,140,no,yes,unknown,3,jul,239,1,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_4,1.0,1
47,blue-collar,married,primary,no,-187,no,no,unknown,3,jul,652,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.016165498432990554,route_c,type_1,0.0,1
37,services,single,secondary,no,-244,no,no,unknown,3,jul,178,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.7501775113684036,1
49,technician,divorced,primary,no,1807,no,yes,unknown,3,jul,122,3,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,1.0,route_c,type_4,1.0,1
60,blue-collar,married,primary,no,241,no,yes,unknown,3,jul,100,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.933795864955142,route_c,type_1,0.3811872243849344,1
51,blue-collar,single,primary,no,60,no,no,unknown,3,jul,93,1,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_1,0.0,1
47,technician,married,secondary,no,-149,no,yes,unknown,3,jul,504,1,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.0021840894290302186,route_c,type_4,0.0,1
40,blue-collar,married,secondary,no,-313,yes,no,unknown,3,jul,251,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.10852930947882433,route_f,type_1,1.0,1
31,self-employed,married,secondary,yes,0,no,yes,unknown,3,jul,327,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,1
38,management,married,secondary,no,93,no,no,unknown,3,jul,515,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.048012424769823044,route_f,type_4,0.0,1
54,technician,married,secondary,no,42,no,yes,unknown,3,jul,389,2,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.9965299549168252,route_c,type_1,0.8389364064453502,1
45,services,divorced,secondary,no,-179,no,no,unknown,3,jul,155,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.20718344586526702,1
47,admin.,married,secondary,no,1156,no,yes,unknown,3,jul,74,5,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,1.0,1
34,blue-collar,married,secondary,no,277,no,yes,unknown,3,jul,225,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.24146340312053685,route_f,type_1,1.0,1
54,retired,married,secondary,no,-488,no,yes,unknown,3,jul,172,2,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_4,0.0,1
56,entrepreneur,married,secondary,no,938,no,yes,unknown,3,jul,202,2,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.018583814927131945,route_f,type_1,0.23804100173439569,1
57,technician,married,secondary,no,253,no,yes,unknown,3,jul,230,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
42,admin.,single,secondary,no,506,yes,yes,unknown,3,jul,277,2,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.90158922414939,route_f,type_1,0.0,1
34,blue-collar,married,primary,no,0,no,no,unknown,3,jul,746,4,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.07152841441272681,route_c,type_4,0.0,1
27,admin.,married,secondary,no,-435,no,no,unknown,3,jul,935,2,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.13516510842132676,route_c,type_1,0.0,1
51,blue-collar,divorced,unknown,no,0,no,yes,unknown,3,jul,167,11,-1,0,unknown,0,pending,route_c,type_1,group_x,B07,0.051511620111350895,route_c,type_1,0.4994507890228968,1
30,entrepreneur,married,tertiary,no,-130,yes,yes,unknown,3,jul,194,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.25786590138723003,1
44,blue-collar,married,secondary,no,978,no,no,unknown,3,jul,385,6,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.18218943269665638,route_f,type_1,0.0,1
33,technician,single,secondary,no,0,no,no,unknown,3,jul,1106,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,1
36,technician,married,unknown,no,88,yes,yes,unknown,4,jul,124,2,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.03172169028096672,route_c,type_4,0.929985431391673,1
56,management,divorced,tertiary,no,94,no,no,unknown,4,jul,121,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.0,1
44,entrepreneur,married,tertiary,no,1080,no,yes,unknown,4,jul,566,3,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_4,1.0,1
31,technician,single,unknown,no,365,no,no,unknown,4,jul,257,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.054844220893190035,1
47,technician,married,secondary,no,321,yes,yes,unknown,4,jul,111,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.08410349536764468,route_f,type_4,0.20904382932418053,1
48,blue-collar,married,secondary,no,-19,no,yes,unknown,4,jul,270,1,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,0.7832953391270833,1
31,admin.,single,secondary,no,144,yes,no,unknown,4,jul,43,11,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.02973765496011709,route_f,type_1,0.0,1
39,blue-collar,married,primary,no,192,no,no,unknown,4,jul,433,1,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_4,0.7892167704005953,1
30,services,single,tertiary,no,0,no,no,unknown,4,jul,71,1,-1,0,unknown,0,pending,route_c,type_4,group_n,B07,0.0,route_c,type_1,0.0,1
30,technician,single,secondary,no,656,no,yes,unknown,4,jul,523,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.12865309443864814,route_f,type_1,0.058365195383994366,1
31,technician,single,secondary,no,223,no,no,unknown,4,jul,49,1,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_4,1.0,1
49,retired,married,primary,no,-37,no,no,unknown,4,jul,191,2,-1,0,unknown,0,pending,route_c,type_4,group_n,B07,0.11165351819612365,route_c,type_4,0.8993897209039736,1
26,blue-collar,married,secondary,no,128,no,no,unknown,4,jul,355,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.009644527678657982,route_c,type_1,0.7798025640082545,1
34,technician,married,secondary,no,173,no,no,unknown,4,jul,31,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.07266633355960729,route_c,type_4,0.1432385382537723,1
36,admin.,married,secondary,no,75,yes,no,unknown,4,jul,52,4,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.903976930528172,1
31,admin.,married,secondary,no,-36,yes,yes,unknown,4,jul,64,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,1
25,management,single,tertiary,no,115,no,yes,unknown,4,jul,60,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,1
42,management,single,tertiary,no,1156,yes,no,unknown,4,jul,62,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,1
32,services,single,secondary,no,335,yes,yes,unknown,4,jul,99,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.0,1
32,admin.,single,tertiary,no,-59,no,yes,unknown,4,jul,192,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.05112215422057156,route_c,type_1,0.0,1
36,technician,married,secondary,no,644,no,no,unknown,4,jul,133,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.857374302478315,1
46,management,single,tertiary,no,655,no,yes,unknown,4,jul,68,1,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.03807688257763901,route_f,type_1,0.3939778416864775,1
31,blue-collar,single,secondary,no,-322,no,yes,unknown,4,jul,208,1,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.07552674613727164,route_c,type_1,0.0,1
37,technician,single,tertiary,no,487,no,yes,unknown,4,jul,30,2,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.06183083643131925,route_c,type_1,0.7680526202730835,1
26,admin.,married,secondary,no,-401,yes,yes,unknown,4,jul,246,1,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.07049953059234532,route_c,type_4,0.0,1
36,management,married,secondary,no,2637,no,no,unknown,4,jul,219,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,1
31,blue-collar,married,secondary,no,33,no,no,unknown,4,jul,165,2,-1,0,unknown,0,closed,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.8582333857604313,1
35,admin.,married,secondary,yes,0,no,yes,unknown,4,jul,105,3,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.11122124494003638,route_c,type_1,1.0,1
30,blue-collar,married,primary,no,5956,yes,yes,unknown,4,jul,538,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,1
36,management,married,tertiary,no,59,yes,yes,unknown,4,jul,100,1,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_1,0.0,1
24,admin.,single,secondary,no,-346,yes,no,unknown,4,jul,164,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.013609238356642971,route_c,type_1,0.3715774803245501,1
26,blue-collar,married,secondary,no,115,yes,no,unknown,4,jul,46,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,1.0,route_f,type_1,0.0,1
27,services,single,secondary,no,243,no,yes,unknown,4,jul,253,1,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_4,0.0,1
59,housemaid,married,primary,no,153,no,no,unknown,4,jul,133,3,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.900802266864793,route_c,type_1,0.0,1
36,technician,married,primary,no,0,no,no,unknown,4,jul,584,1,-1,0,unknown,1,closed,route_f,type_1,group_x,B07,1.0,route_f,type_4,0.0,2
28,admin.,single,secondary,no,1143,yes,yes,unknown,4,jul,260,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.039333769049839554,route_c,type_1,0.0,1
31,housemaid,married,primary,no,46,no,no,unknown,4,jul,126,4,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
35,management,married,secondary,no,0,no,yes,unknown,4,jul,121,1,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_4,1.0,1
37,management,married,tertiary,no,1265,no,yes,unknown,4,jul,101,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.012565372313893713,route_c,type_1,0.01741426739277808,1
59,retired,divorced,primary,no,-110,no,yes,unknown,4,jul,195,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,1
32,technician,single,secondary,no,-28,no,yes,unknown,4,jul,400,1,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,0.0,1
40,blue-collar,married,primary,no,13,yes,no,unknown,4,jul,178,1,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_f,type_4,0.10495211835864422,1
29,services,married,primary,no,-102,no,no,unknown,4,jul,134,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
41,services,married,secondary,no,6618,yes,no,unknown,4,jul,104,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.8228151338762938,route_c,type_1,0.28791476707929636,1
25,unemployed,single,secondary,no,34,no,yes,unknown,4,jul,316,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.2146974625855906,route_f,type_4,0.08063177686264754,1
34,admin.,divorced,secondary,no,183,no,yes,unknown,4,jul,88,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.9559931893164171,route_c,type_1,0.948944862123264,1
37,blue-collar,single,primary,no,1210,no,no,unknown,4,jul,742,1,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.1907842426799768,route_c,type_4,0.0,1
26,blue-collar,single,secondary,no,-333,no,yes,unknown,4,jul,692,1,-1,0,unknown,1,pending,route_c,type_1,group_n,A12,0.08585460593472626,route_c,type_1,0.0,1
36,management,single,tertiary,no,678,no,yes,unknown,4,jul,85,3,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.3026274219437592,route_c,type_4,0.9502407332660855,1
56,services,divorced,secondary,no,1347,no,yes,unknown,4,jul,678,2,-1,0,unknown,0,pending,route_c,type_4,group_x,A12,0.08456364134699319,route_c,type_1,0.33130746881268475,1
29,admin.,single,secondary,no,2802,no,yes,unknown,4,jul,840,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.12180220294966661,route_c,type_1,0.8510591194867356,1
31,blue-collar,single,secondary,no,-27,no,no,unknown,4,jul,96,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,1.0,1
57,retired,married,secondary,no,156,no,yes,unknown,4,jul,106,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.5383186032872994,1
30,admin.,single,tertiary,no,218,no,no,unknown,4,jul,137,2,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.7918967182063803,route_c,type_1,0.359071190395054,1
28,admin.,married,secondary,no,934,yes,no,unknown,4,jul,53,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.31602685398035985,route_f,type_1,0.2795442736269443,1
45,services,single,secondary,no,184,yes,yes,unknown,4,jul,89,2,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_1,0.3852364533478136,1
26,technician,single,tertiary,no,36,no,yes,unknown,4,jul,502,2,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.045056748772856314,route_c,type_1,0.0,1
51,blue-collar,married,secondary,no,328,no,no,unknown,4,jul,203,1,-1,0,unknown,0,pending,route_c,type_1,group_x,B07,0.0,route_c,type_1,1.0,1
50,management,married,tertiary,no,453,no,yes,unknown,4,jul,608,1,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.17139978316759755,route_f,type_4,0.8531504515939179,1
45,blue-collar,divorced,primary,no,8,no,yes,unknown,4,jul,407,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0653810508298203,route_c,type_4,0.288653953264613,1
37,self-employed,divorced,tertiary,no,60,no,yes,unknown,4,jul,426,3,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.01821990163438008,route_f,type_4,0.0,1
29,services,single,primary,no,339,no,no,unknown,4,jul,1576,3,-1,0,unknown,1,pending,route_f,type_4,group_x,B07,1.0,route_c,type_1,0.0,2
31,technician,married,secondary,no,134,no,yes,unknown,4,jul,468,6,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.03737986665760801,route_f,type_4,0.0,1
44,blue-collar,married,secondary,no,1697,yes,no,unknown,4,jul,150,2,-1,0,unknown,1,closed,route_f,type_4,group_x,B07,0.09865233824058833,route_f,type_4,0.9487340010622579,2
48,blue-collar,divorced,primary,no,19,no,yes,unknown,4,jul,327,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.07448819899728662,route_f,type_1,0.0,1
53,blue-collar,married,primary,no,207,no,yes,unknown,4,jul,212,1,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.28062224618025705,route_c,type_1,0.10444038458017643,1
26,blue-collar,single,secondary,no,177,no,yes,unknown,4,jul,235,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.33224554299237063,1
61,retired,married,unknown,no,-492,no,yes,unknown,4,jul,333,1,-1,0,unknown,0,pending,route_c,type_4,group_n,B07,0.021460763125254325,route_f,type_4,0.0,1
27,management,single,secondary,no,35,no,no,cellular,4,jul,255,1,-1,0,unknown,0,pending,route_c,type_4,group_x,B07,0.0,route_f,type_4,0.0,1
54,blue-collar,married,primary,no,466,no,no,cellular,4,jul,297,1,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.22098998502367362,route_c,type_4,0.0,1
43,blue-collar,married,secondary,no,105,no,yes,cellular,4,jul,668,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.01793070003771749,route_f,type_1,0.0,1
31,technician,single,secondary,no,19,no,no,telephone,4,jul,65,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.02239110181635288,route_c,type_1,0.051140895145370985,1
27,technician,single,secondary,no,126,yes,yes,cellular,4,jul,436,4,-1,0,unknown,0,closed,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.33485893056113963,1
28,blue-collar,single,secondary,no,-127,yes,no,cellular,4,jul,1044,3,-1,0,unknown,1,closed,route_f,type_4,group_n,B07,1.0,route_f,type_4,1.0,2
50,blue-collar,married,secondary,no,1329,yes,yes,telephone,4,jul,141,2,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_4,0.0,1
29,blue-collar,single,primary,no,343,no,no,cellular,4,jul,39,2,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.005087730258725495,route_f,type_1,0.21411467907816428,1
25,blue-collar,single,secondary,no,192,no,no,telephone,4,jul,112,2,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_1,0.0,1
38,blue-collar,married,secondary,no,43,no,yes,cellular,4,jul,135,3,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.0,route_f,type_4,0.3351653244096813,1
36,technician,single,secondary,no,-272,no,yes,cellular,4,jul,53,6,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.0,route_f,type_1,0.04555784961858754,1
32,blue-collar,divorced,primary,no,4805,no,yes,cellular,4,jul,138,3,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.0,route_f,type_1,1.0,1
44,technician,married,tertiary,no,1146,no,no,cellular,4,jul,178,2,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.9591001591573111,route_c,type_1,1.0,1
37,blue-collar,married,primary,no,380,yes,yes,cellular,4,jul,548,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.24171842674877858,1
48,services,married,secondary,no,1355,no,no,cellular,4,jul,134,2,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.030005590781731588,route_c,type_4,0.8318457507679398,1
30,admin.,married,secondary,no,215,no,yes,cellular,4,jul,95,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.06558279319818554,route_c,type_1,1.0,1
54,technician,married,secondary,no,187,no,yes,cellular,4,jul,273,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.1656929843098845,route_c,type_1,0.00871220596005932,1
36,unemployed,divorced,primary,no,0,no,no,telephone,4,jul,304,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,1
33,technician,single,secondary,no,555,no,yes,cellular,4,jul,425,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.07057000725460873,route_c,type_1,1.0,1
34,services,married,secondary,no,295,yes,yes,cellular,4,jul,64,1,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_1,0.7507043431172816,1
28,services,single,secondary,no,-116,no,yes,cellular,4,jul,276,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.7952666117832572,route_f,type_4,0.040263963799172936,1
33,management,married,secondary,no,4385,no,yes,cellular,4,jul,92,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,1
30,services,married,secondary,no,137,no,no,cellular,4,jul,407,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.09495910245604311,route_c,type_1,1.0,1
34,admin.,single,secondary,no,296,no,no,cellular,7,jul,147,4,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.8333977257123938,route_c,type_4,0.6918210355555432,1
35,admin.,divorced,secondary,no,534,no,no,cellular,7,jul,148,3,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,0.0,1
44,entrepreneur,married,secondary,no,93,no,no,cellular,7,jul,125,2,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_1,0.0,1
36,services,married,secondary,no,-27,yes,yes,cellular,7,jul,151,4,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.1866244108440524,route_c,type_1,1.0,1
49,blue-collar,married,primary,no,-157,yes,no,cellular,7,jul,491,3,-1,0,unknown,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_1,0.5252175425807126,2
55,blue-collar,married,secondary,no,49,yes,no,cellular,7,jul,494,4,-1,0,unknown,1,closed,route_f,type_4,group_x,B07,0.957325830805539,route_c,type_4,1.0,2
51,technician,married,secondary,no,216,no,no,cellular,7,jul,615,2,-1,0,unknown,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,0.876771408976376,2
51,management,married,tertiary,no,1421,yes,no,cellular,7,jul,152,5,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
38,blue-collar,married,secondary,no,222,yes,yes,cellular,7,jul,164,5,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.753882036485756,1
