age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,final_outcome_flag,post_decision_status,risk_review_code,confirmed_result_code,case_resolution_type,followup_action_group,outcome_verification_score,workflow_bucket_id,service_path_code,review_priority_index,class
18,Private,131414,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,B07,0.0,route_f,type_1,0.0844445909690556,<=50K
39,Private,172571,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,1.0,route_c,type_4,1.0,<=50K
33,Local-gov,184440,12th,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,36,United-States,0,pending,route_f,type_1,group_n,A12,0.0,route_f,type_1,0.0,<=50K
28,Private,216479,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.09223190999253429,route_f,type_1,0.9385607218910788,<=50K
38,Private,293475,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,1,pending,route_c,type_1,group_n,A12,0.8695013856487873,route_f,type_1,0.013868109702228825,<=50K
53,Federal-gov,109982,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.6952305905487752,<=50K
44,Self-emp-not-inc,205033,12th,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,1.0,>50K
32,Local-gov,56658,HS-grad,9,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.11692212251298076,route_c,type_1,1.0,<=50K
58,Private,159008,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,1,closed,route_f,type_4,group_x,B07,0.03997958507428584,route_c,type_4,0.0,>50K
28,Private,37302,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.09717478695200231,route_c,type_1,0.2042267430658584,<=50K
33,Local-gov,107417,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,closed,route_f,type_4,group_x,B07,0.06807590896028562,route_f,type_4,1.0,>50K
33,Private,236379,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,1,closed,route_f,type_4,group_x,B07,0.0,route_f,type_1,1.0,>50K
51,Private,57637,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,32,United-States,0,pending,route_c,type_1,group_n,A12,1.0,route_c,type_4,0.0,<=50K
51,Private,276214,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,pending,route_c,type_4,group_x,B07,0.0,route_c,type_1,0.053069806639534145,<=50K
39,Self-emp-not-inc,113749,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.24239754491449056,route_c,type_1,0.0,<=50K
32,Private,100837,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,2002,66,United-States,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_1,0.0,<=50K
45,Private,239058,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,0,pending,route_c,type_1,group_n,A12,0.05564007038882686,route_c,type_1,0.08166170048771938,<=50K
19,Private,286419,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.10817732073639204,<=50K
52,,50934,Assoc-acdm,12,Married-civ-spouse,,Wife,White,Female,0,0,20,United-States,1,closed,route_f,type_4,group_x,B07,0.9690763554790437,route_c,type_4,0.8080609446642952,>50K
21,Private,283969,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,Mexico,0,pending,route_c,type_1,group_x,A12,1.0,route_c,type_1,1.0,<=50K
76,Private,152839,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,United-States,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_1,0.9590323261290986,<=50K
46,Local-gov,32290,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,<=50K
27,Private,204373,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.0,<=50K
51,Private,126528,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,0,pending,route_c,type_1,group_n,A12,0.17909920945807134,route_c,type_1,0.0,<=50K
19,Private,245408,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,0,pending,route_c,type_4,group_n,B07,0.08682966179881017,route_c,type_4,0.1486383512507949,<=50K
30,State-gov,127610,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,0.8700749276690345,<=50K
46,Private,132919,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,12,United-States,1,closed,route_f,type_1,group_x,B07,1.0,route_c,type_4,0.8828551745025547,>50K
68,Private,58547,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1735,48,United-States,0,closed,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,<=50K
36,Private,251091,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1,closed,route_f,type_4,group_n,B07,0.9363988274377111,route_f,type_4,1.0,>50K
71,Private,149950,HS-grad,9,Widowed,Priv-house-serv,Unmarried,White,Female,0,0,20,United-States,0,pending,route_c,type_1,group_n,A12,0.23080135579277822,route_f,type_1,0.23192534978328316,<=50K
32,Private,464621,Some-college,10,Never-married,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.008620877542373109,route_c,type_4,0.2847604747115141,<=50K
43,Private,170230,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_x,A12,0.19547201794988267,route_f,type_4,0.1359628433023056,<=50K
33,Private,100294,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,0,pending,route_c,type_1,group_x,A12,0.0016873307184120734,route_c,type_1,0.08142131985095384,<=50K
24,Local-gov,234108,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.3860957885069438,<=50K
38,Private,33046,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,0,0,36,United-States,0,pending,route_c,type_1,group_n,A12,1.0,route_c,type_1,0.0,<=50K
76,Private,84428,Some-college,10,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Female,2062,0,37,United-States,0,pending,route_c,type_1,group_n,B07,0.15190332162328357,route_f,type_1,0.09528017241822359,<=50K
35,Self-emp-not-inc,107662,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,5,Canada,0,pending,route_c,type_1,group_n,A12,0.9633226225045901,route_c,type_1,0.0,<=50K
23,Private,220874,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.2324907187791031,route_c,type_4,0.07064058886021114,<=50K
46,Local-gov,88564,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,<=50K
44,Self-emp-inc,144778,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_1,0.7221981636486197,>50K
17,,179861,10th,6,Never-married,,Own-child,White,Male,0,0,10,Poland,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,<=50K
30,Private,166671,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,B07,0.1280427376910611,route_c,type_1,1.0,<=50K
51,Private,97180,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,15,United-States,0,pending,route_c,type_1,group_x,A12,0.12442105940708324,route_c,type_1,0.0,<=50K
18,Self-emp-not-inc,194091,11th,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,24,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,1.0,<=50K
23,Private,308498,10th,6,Never-married,Craft-repair,Own-child,White,Male,0,0,18,United-States,0,pending,route_c,type_1,group_n,A12,0.08413805506649934,route_c,type_1,1.0,<=50K
53,Federal-gov,321865,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,closed,route_f,type_4,group_x,B07,0.9424839489588714,route_c,type_4,0.9932882803626809,>50K
25,Private,181814,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.13869950574423232,<=50K
44,Private,374423,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1902,40,United-States,1,closed,route_f,type_4,group_x,B07,0.9405486404847415,route_c,type_4,0.8924208162816105,>50K
49,Private,213668,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,closed,route_f,type_4,group_x,B07,0.9838064545402377,route_c,type_4,0.9040310176821931,>50K
28,Private,213236,HS-grad,9,Separated,Other-service,Unmarried,White,Male,0,0,40,Dominican-Republic,0,pending,route_c,type_1,group_x,A12,0.12330553806930795,route_f,type_1,0.0,<=50K
58,Self-emp-not-inc,115439,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,closed,route_f,type_4,group_x,B07,0.8033880425707436,route_c,type_4,0.0,>50K
36,Private,124111,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,0,pending,route_f,type_1,group_n,A12,0.9609118995518938,route_c,type_1,0.0,<=50K
32,Private,176185,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,4787,0,40,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_1,0.0,>50K
26,Private,211231,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,1.0,>50K
25,Private,259715,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,0,pending,route_c,type_1,group_n,A12,0.0525678540788131,route_c,type_1,0.0,<=50K
19,Private,248600,10th,6,Never-married,Other-service,Other-relative,White,Female,34095,0,24,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.9345754064092799,<=50K
39,Private,153997,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,1902,40,Puerto-Rico,1,closed,route_f,type_4,group_x,B07,0.9525567362147215,route_c,type_1,0.500451324594017,>50K
44,Private,67779,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.15417322682667592,route_c,type_1,0.8223068495430876,<=50K
32,Private,236861,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,42,United-States,0,pending,route_c,type_4,group_n,B07,0.0,route_c,type_4,0.14726147202504322,<=50K
57,Private,367334,HS-grad,9,Separated,Sales,Unmarried,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.03925932895740754,route_c,type_1,0.0577433018583985,<=50K
64,Private,213391,9th,5,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,0,pending,route_c,type_1,group_x,B07,0.01087088702597386,route_c,type_4,0.07821624380632314,<=50K
46,Local-gov,301124,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1564,45,United-States,1,closed,route_f,type_4,group_n,B07,0.0,route_f,type_4,0.7605291457320715,>50K
37,Private,184117,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,B07,0.00436429974446931,route_f,type_4,0.37119395626293605,<=50K
22,Private,233923,Assoc-voc,11,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.054532543712328484,<=50K
30,Private,348592,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.9355663761408513,<=50K
33,Local-gov,111817,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,<=50K
32,Private,170983,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.387705439698756,route_c,type_1,0.0,<=50K
23,Self-emp-not-inc,121407,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,35,United-States,0,pending,route_c,type_4,group_n,A12,0.0016494592034984256,route_c,type_4,0.018150675184694046,<=50K
40,Local-gov,210275,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,<=50K
21,Private,116358,HS-grad,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,0,pending,route_c,type_1,group_n,B07,0.05925337190069554,route_c,type_1,0.1673145259904871,<=50K
48,Private,189123,Masters,14,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,1,pending,route_c,type_1,group_n,A12,0.13407248188635454,route_c,type_1,1.0,<=50K
41,Private,48087,Bachelors,13,Divorced,Machine-op-inspct,Not-in-family,White,Male,2354,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.06939626154751224,route_f,type_1,1.0,<=50K
37,Private,179488,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,<=50K
30,Local-gov,370990,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,0,pending,route_c,type_1,group_n,A12,0.06497300607704043,route_c,type_4,0.0,<=50K
49,Private,169760,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,1,closed,route_f,type_4,group_x,B07,0.9273612084093904,route_f,type_4,1.0,>50K
38,State-gov,34493,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.09031784241686666,route_c,type_1,0.0,<=50K
61,Private,185584,Bachelors,13,Widowed,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,0,0,40,,0,pending,route_c,type_1,group_n,A12,0.018398610160750888,route_f,type_1,0.0,<=50K
44,Private,324311,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,32,Mexico,0,pending,route_c,type_1,group_n,A12,0.03166530212939727,route_c,type_4,0.797356056162691,<=50K
62,Self-emp-not-inc,96299,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_4,0.8558482247337703,>50K
47,Private,147322,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Columbia,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_1,0.0,<=50K
35,Private,135289,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,0,pending,route_c,type_4,group_n,A12,0.9707802280159948,route_f,type_4,0.90054313019905,<=50K
44,State-gov,128586,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_x,A12,0.02835774983439569,route_c,type_1,1.0,<=50K
30,State-gov,185590,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,0,closed,route_c,type_4,group_n,A12,0.0,route_c,type_1,0.8069462722191162,<=50K
28,Self-emp-not-inc,107458,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,45,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,<=50K
57,Private,151874,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,50,United-States,0,pending,route_c,type_1,group_x,A12,0.17832526564785817,route_f,type_1,0.12701930734811254,<=50K
26,State-gov,413846,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,1,pending,route_c,type_1,group_n,A12,0.07683408101827419,route_c,type_1,0.0,<=50K
38,Private,203836,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,48,United-States,0,closed,route_f,type_4,group_x,B07,1.0,route_f,type_1,0.0,>50K
44,Self-emp-not-inc,110028,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,B07,0.0,route_f,type_1,0.0,<=50K
35,Private,57640,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,B07,0.0,route_f,type_1,0.0,<=50K
40,State-gov,67874,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,58,United-States,0,pending,route_c,type_1,group_n,A12,0.35211471604994754,route_c,type_1,1.0,<=50K
50,Self-emp-not-inc,169112,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States,0,pending,route_c,type_1,group_n,B07,0.0,route_f,type_4,0.0,<=50K
37,Self-emp-inc,154410,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_4,0.2110527180258312,>50K
26,Private,63234,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,4508,0,12,United-States,0,pending,route_c,type_1,group_n,A12,0.12081577352149263,route_f,type_1,0.0,<=50K
64,Private,121036,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,1,closed,route_f,type_4,group_n,B07,0.09644458999554796,route_f,type_1,0.8763811631542081,>50K
30,Private,408328,Preschool,1,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,0,40,Mexico,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,1.0,<=50K
29,Private,269254,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.12636358828732328,<=50K
28,Private,115438,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,1,closed,route_f,type_4,group_n,B07,0.0,route_c,type_4,1.0,>50K
28,Private,332249,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,25,United-States,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_1,0.0,<=50K
33,State-gov,160261,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_4,0.0,<=50K
24,Private,167316,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,30,United-States,0,pending,route_c,type_1,group_n,A12,1.0,route_f,type_4,0.7387002632995395,<=50K
26,State-gov,291586,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.23688962203075617,route_f,type_1,0.0,<=50K
77,Self-emp-not-inc,184046,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,0,pending,route_c,type_1,group_n,A12,0.2741085448085354,route_f,type_4,0.0,<=50K
25,Federal-gov,178025,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,9,United-States,0,pending,route_c,type_1,group_x,A12,0.08441382952351935,route_c,type_1,0.0,<=50K
53,Private,104280,12th,8,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_1,0.0,<=50K
