gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,final_outcome_flag,post_decision_status,risk_review_code,confirmed_result_code,case_resolution_type,followup_action_group,outcome_verification_score,workflow_bucket_id,service_path_code,review_priority_index,Churn
Male,0,No,No,69,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),35.75,2492.25,0,pending,route_c,type_1,group_x,A12,0.09888559380559887,route_c,type_1,0.31009110307579385,No
Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.8,279.2,0,pending,route_c,type_1,group_n,A12,0.9512280027126427,route_c,type_1,0.0,No
Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1083.0,0,pending,route_c,type_1,group_n,A12,0.21203289734300151,route_c,type_1,0.9982725614867899,No
Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,755.5,0,pending,route_c,type_1,group_n,A12,0.13846056742128357,route_c,type_4,1.0,No
Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.55,402.6,1,closed,route_c,type_1,group_x,B07,0.8981387071222613,route_f,type_4,0.8204690060479471,Yes
Female,1,Yes,No,47,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),67.45,3252.0,0,pending,route_c,type_4,group_n,A12,0.8309547064271492,route_f,type_4,0.7496324907783305,No
Female,0,Yes,No,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.1,68.75,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_1,1.0,Yes
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),46.2,46.2,1,closed,route_f,type_4,group_n,B07,0.9403656218601101,route_f,type_4,0.0,Yes
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.15,45.15,1,closed,route_f,type_4,group_x,B07,0.9151947365603081,route_f,type_4,0.0,Yes
Male,1,No,No,1,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,43.3,43.3,1,closed,route_f,type_4,group_x,B07,0.02953301579765112,route_c,type_4,0.833313371802781,Yes
Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.1,936.85,0,pending,route_c,type_1,group_n,A12,0.09531807770237001,route_c,type_1,0.9131382066934122,No
Female,1,No,No,38,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),57.15,2250.65,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_4,1.0,Yes
Female,0,Yes,No,65,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),58.9,3857.1,0,pending,route_c,type_4,group_n,A12,0.007311850740052151,route_f,type_4,0.006636849504380561,No
Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.2,1441.1,1,closed,route_f,type_4,group_x,B07,0.0,route_c,type_4,0.0,Yes
Male,0,No,No,52,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.35,4338.6,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,0.40484808633466807,Yes
Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.45,1378.45,0,pending,route_f,type_1,group_n,A12,0.0,route_f,type_4,1.0,No
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.95,45.95,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_4,1.0,Yes
Female,1,No,No,52,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,50.5,2566.3,0,pending,route_c,type_1,group_x,A12,0.0,route_f,type_1,0.24394138028822066,No
Male,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.1,171.0,0,pending,route_c,type_1,group_n,A12,0.2973374063662261,route_c,type_4,0.8707441472025093,No
Female,1,Yes,No,26,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,60.7,1597.4,0,pending,route_c,type_4,group_x,B07,0.27267117464321383,route_f,type_1,0.9444983470533223,No
Male,1,No,No,48,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,99.0,4744.35,0,pending,route_c,type_1,group_n,A12,0.9391198411111882,route_c,type_4,0.0,No
Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.4,6721.6,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.8748763832948515,No
Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,83.75,247.25,1,closed,route_f,type_1,group_x,B07,0.8321991068554347,route_f,type_1,0.07661513000881008,Yes
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.05,44.05,0,pending,route_c,type_1,group_n,A12,0.03598248493466397,route_f,type_4,0.0,No
Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.1,1734.65,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,No
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.55,45.55,0,pending,route_c,type_1,group_x,A12,0.0,route_f,type_4,0.2645906942212082,No
Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.8,4539.35,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.04338314112625848,No
Female,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.7,804.25,0,pending,route_c,type_4,group_x,A12,1.0,route_f,type_1,0.1321033726838382,No
Female,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),70.65,5011.15,0,pending,route_c,type_1,group_n,B07,0.0,route_f,type_1,0.26419856169435524,No
Female,0,Yes,No,43,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.45,3574.5,0,pending,route_c,type_4,group_x,A12,0.0,route_c,type_1,0.0,No
Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.1,8086.4,0,pending,route_c,type_4,group_n,B07,0.0,route_c,type_4,0.0,No
Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.2,4563.0,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,0.0,No
Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.55,6362.35,0,pending,route_c,type_1,group_n,A12,0.02949820051752179,route_c,type_4,0.17251809933447643,No
Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.75,67.1,0,pending,route_c,type_1,group_n,B07,0.037270092039655124,route_c,type_1,0.0,No
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.05,70.05,1,pending,route_f,type_4,group_x,B07,0.7815875315048273,route_f,type_4,0.03948974323116623,Yes
Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.0,165.45,1,closed,route_f,type_4,group_x,A12,1.0,route_f,type_4,1.0,Yes
Male,0,No,No,26,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),44.65,1156.55,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.7319700811813593,No
Male,0,Yes,Yes,29,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,60.2,1834.15,0,pending,route_c,type_4,group_n,A12,0.0,route_f,type_1,0.24872100698444036,No
Female,1,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.5,3653.35,1,closed,route_f,type_4,group_x,B07,0.9506156997784845,route_c,type_1,0.5976536896399012,Yes
Male,0,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),55.45,1477.65,0,pending,route_c,type_1,group_n,A12,1.0,route_c,type_4,0.7309220377780251,No
Male,0,Yes,Yes,24,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),70.3,1706.45,0,pending,route_c,type_1,group_n,A12,0.10714261189823904,route_c,type_4,0.0,No
Male,0,Yes,Yes,67,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),60.4,3953.7,0,pending,route_c,type_1,group_n,A12,0.012879940674560776,route_f,type_1,0.14435987276621667,No
Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.65,1194.3,1,closed,route_f,type_4,group_x,B07,0.8811344909930249,route_f,type_4,0.7229873492912955,Yes
Female,0,No,No,23,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),55.8,1327.85,0,pending,route_c,type_1,group_n,A12,0.819849214729512,route_c,type_4,0.146510382340028,No
Male,0,No,No,14,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,31.1,419.7,0,pending,route_c,type_1,group_n,A12,0.8752094226454383,route_c,type_1,1.0,No
Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.0,21.0,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_1,0.0,Yes
Female,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.1,45.1,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,0.026464375509621524,Yes
Male,1,No,No,4,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.95,207.35,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.23645768317228041,No
Male,0,No,Yes,16,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.1,1083.7,0,pending,route_c,type_1,group_x,A12,0.11630854146535417,route_f,type_1,0.3090482268432587,No
Female,0,Yes,No,46,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,43.95,2007.85,0,closed,route_c,type_1,group_n,A12,0.05094493911976804,route_c,type_4,0.0,No
Male,0,No,Yes,68,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.5,5882.75,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,No
Male,0,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,69.95,2657.55,0,pending,route_c,type_1,group_n,B07,0.014465270009693847,route_c,type_4,0.0,No
Male,1,Yes,No,30,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.4,1527.5,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_4,0.0,Yes
Female,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.95,378.4,1,closed,route_f,type_4,group_n,B07,1.0,route_f,type_1,1.0,Yes
Male,0,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.95,1612.2,0,pending,route_c,type_1,group_x,A12,0.07704972886890128,route_c,type_4,0.09897592975108438,No
Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,76.65,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,0.0,No
Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.15,260.7,0,pending,route_c,type_1,group_x,A12,0.0,route_f,type_1,1.0,No
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.6,6441.85,0,pending,route_c,type_1,group_n,A12,0.9941235467661679,route_f,type_1,1.0,No
Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.0,266.8,0,pending,route_c,type_4,group_n,B07,0.024390690046651002,route_f,type_1,0.19731016835896956,No
Male,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.45,5124.6,1,closed,route_f,type_4,group_n,B07,0.9232683641224833,route_c,type_1,0.1123866774944958,Yes
Female,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.85,962.25,0,pending,route_c,type_1,group_n,A12,0.14475420656691418,route_f,type_1,0.28660986844862035,No
Male,0,No,No,40,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),36.0,1382.9,0,pending,route_c,type_4,group_n,A12,0.18851849980243404,route_c,type_4,0.0,No
Female,0,No,No,7,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,78.5,571.05,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,No
Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.95,1399.35,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,No
Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,150.0,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_1,0.0,No
Female,0,Yes,Yes,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.5,167.2,1,pending,route_c,type_1,group_n,A12,0.053658065218540114,route_c,type_1,0.0,No
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),106.1,7657.4,0,pending,route_c,type_1,group_n,B07,1.0,route_c,type_4,0.9252633443752982,No
Male,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.5,865.05,0,pending,route_c,type_1,group_n,A12,0.054215145490501875,route_c,type_4,0.00040623795950926164,No
Female,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,95.5,6153.85,0,pending,route_c,type_1,group_x,A12,0.06560830638423282,route_f,type_4,1.0,No
Female,0,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,64.6,174.2,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0011859284319538776,No
Male,0,No,No,24,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),51.1,1269.6,0,closed,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.22932404749335353,No
Female,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,3862.55,1,closed,route_f,type_4,group_n,B07,0.9341094514005827,route_f,type_4,1.0,Yes
Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.1,6352.4,0,pending,route_c,type_1,group_n,A12,0.2191370833197865,route_f,type_4,0.18973229547161333,No
Male,0,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.95,1348.5,0,pending,route_c,type_1,group_n,A12,0.03508569817268497,route_c,type_4,0.009863185391770751,No
Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,50.9,50.9,1,closed,route_f,type_4,group_x,A12,1.0,route_c,type_1,0.950779084293235,Yes
Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.45,471.55,0,pending,route_c,type_1,group_x,B07,1.0,route_c,type_1,0.7308979327874031,No
Male,0,Yes,Yes,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.95,5931.75,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,No
Male,0,Yes,Yes,25,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,60.35,1404.65,0,pending,route_c,type_1,group_n,A12,1.0,route_f,type_1,0.0,No
Male,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.8,726.1,0,pending,route_c,type_1,group_n,B07,1.0,route_f,type_1,0.0,No
Female,1,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.35,1961.6,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_1,0.0,No
Female,0,Yes,Yes,59,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),72.1,4194.85,0,pending,route_c,type_1,group_n,B07,1.0,route_c,type_4,1.0,No
Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,4872.45,1,closed,route_f,type_4,group_n,A12,1.0,route_f,type_4,0.004784909824419193,Yes
Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.35,5118.95,1,closed,route_f,type_4,group_x,B07,0.946906949374686,route_c,type_1,0.0,Yes
Female,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,658.95,0,closed,route_f,type_4,group_x,B07,0.7717868423610837,route_f,type_4,0.9140470234556201,Yes
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,81.05,0,pending,route_c,type_4,group_n,A12,0.022868719821262578,route_f,type_4,0.10558444547046855,No
Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.5,76.95,0,pending,route_f,type_1,group_n,A12,0.0,route_c,type_4,1.0,No
Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),111.8,5809.75,0,pending,route_c,type_1,group_n,A12,0.023993815854313406,route_c,type_1,1.0,No
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,No
Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.7,415.9,0,pending,route_c,type_1,group_n,A12,0.008078776454818243,route_c,type_1,0.09062120606391025,No
Female,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.1,246.5,1,closed,route_f,type_4,group_x,B07,0.16260738012766882,route_c,type_4,1.0,Yes
Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,996.95,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,1.0,No
Female,0,Yes,No,51,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.5,3145.15,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,No
Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,265.3,0,pending,route_c,type_1,group_n,A12,1.0,route_f,type_1,0.900499246143596,No
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,20.9,0,pending,route_c,type_1,group_n,A12,0.002637659309759202,route_c,type_4,0.8443509710895039,No
Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.05,21.05,0,pending,route_c,type_4,group_n,A12,0.02825255615560519,route_c,type_1,0.0,No
Male,0,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,71.5,4576.3,0,pending,route_c,type_1,group_x,A12,0.12894853505159162,route_c,type_4,0.8512450689822865,No
Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,54.65,189.1,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.5541290207538264,No
